.MUSA,Aleph One Music File,audio
.PANDORA,Pandora Android App Executable,audio
.AB,Ambling BookPlayer MP3 File,audio
.SAM,MOD Edit Sample File,audio
.F32,Raw 32-Bit Audio File,audio
.ISMA,IIS Smooth Streaming Audio File,audio
.AA3,ATRAC Audio File,audio
.BCS,Sonic Foundry Batch Converter Script,audio
.KIN,Kinetic Music Project,audio
.INS,Sample Cell II Instrument Definition File,audio
.SBG,SBaGen Binaural Beat File,audio
.S3I,Scream Tracker 3 Instrument,audio
.SBI,Sound Blaster Instrument,audio
.TRAK,Traktor Content Pack File,audio
.TG,TuxGuitar Document,audio
.WMA,Windows Media Audio File,audio
.RAM,Real Audio Metadata File,audio
.SIB,Sibelius Score,audio
.SYX,MIDI System Exclusive Message,audio
.RSO,NXT Brick Audio File,audio
.GPK,WaveLab Audio Peak File,audio
.MTP,MadTracker 2 Pattern,audio
.AIF,Audio Interchange File Format,audio
.MTF,Multi Tracker File,audio
.OMA,Sony OpenMG Music File,audio
.3GA,3GPP Audio File,audio
.MED,Amiga MED Sound File,audio
.W01,Yamaha SY Series Wave File,audio
.VGM,Video Game Music File,audio
.0CC,0CC-FamiTracker Module,audio
.WAVE,WAVE Sound File,audio
.M3U,M3U Media Playlist,audio
.STM,Scream Tracker 2 Module,audio
.KSD,Native Instruments Massive Sound File,audio
.CMF,Creative Music Format,audio
.LOGICX,Logic Pro Project,audio
.MOD,Music Module File,audio
.NOTE,Notessimo Composition,audio
.CWT,Cakewalk SONAR Template,audio
.AT3,ATRAC3 Audio File,audio
.CDDA,CD Digital Audio File,audio
.B4S,Winamp Playlist File,audio
.PKF,Audition Peak File,audio
.H5B,Line 6 POD HD500 Edit Bundle,audio
.UW,Unsigned Word Audio File,audio
.AWC,Audio Wave Container File,audio
.WRK,Cakewalk Music Project,audio
.XSPF,XML Shareable Playlist File,audio
.INS,Adlib Tracker Instrument File,audio
.FSB,FMOD Sample Bank File,audio
.OGA,Ogg Vorbis Audio File,audio
.M4B,MPEG-4 Audiobook,audio
.CAF,Core Audio File,audio
.SVD,Roland Patch File,audio
.ZPA,Vielklang Audio Metadata File,audio
.ACD,ACID Project File,audio
.DRA,Nuance Dragon Voice Recording File,audio
.MUX,Trackmania Music File,audio
.OPUS,Opus Audio File,audio
.KMP,Korg Trinity/Triton Keymap File,audio
.WPP,WavePad Project File,audio
.CTS,CrazyTalk Script File,audio
.AIFF,Audio Interchange File Format,audio
.WFM,Pro Tools Wave Cache File,audio
.AUP3,Audacity 3 Project File,audio
0.669,UNIS Composer 669 Module,audio
.PTT,Pro Tools Session Template,audio
.MUS,Finale Notation File (Legacy),audio
.MUS,Minecraft Music File,audio
.MO3,MO3 Audio File,audio
.AAC,Advanced Audio Coding File,audio
.XA,The Sims Audio File,audio
.BNK,Adlib Instrument Bank,audio
.CDA,CD Audio Track Shortcut,audio
.ICS,IC Recorder Sound File,audio
.FAR,Farandole Composer Module,audio
.LOF,Audacity File List,audio
.SWA,Shockwave Audio,audio
.THX,THX Music Tracker Module,audio
.AIS,Velvet Studio Advanced Instrument System,audio
.H4B,Line 6 POD HD400 Edit Bundle,audio
.TFMX,Final Music System Tracker Module,audio
.H4E,Line 6 POD HD400 Edit Preset File,audio
.WEM,Wwise Encoded Media File,audio
.DS,LMMS DrumSynth File,audio
.NKX,Kontakt Monolith Container File,audio
.MX5TEMPLATE,Mixcraft 5 Audio Project Template,audio
.SSND,Synclavier Sound File,audio
.DMSA,Music Disc Creator Project File,audio
.SD,ESPS Sampled Data File,audio
.EMD,ABT Extended Module,audio
.MX3,Mixcraft 3 Audio Project,audio
.SXT,Propellerhead Reason NN-XT Patch File,audio
.BOX,CARA Loudspeaker Design File,audio
.A2P,Adlib Tracker II Pattern File,audio
.MX4,Mixcraft 4 Audio Project,audio
.PTM,PolyTracker Module,audio
.MPDP,MixPad Project File,audio
.TSP,TrueSpeech Audio File,audio
.RTA,TrueRTA Project File,audio
.MDR,ModPlug Compressed Module,audio
.DIG,Sound Designer Audio File,audio
.CDR,Raw CD Audio Data,audio
.MBR,Zune Smooth Streaming File,audio
.FPR,Humanize Preset File,audio
.WFB,WaveFront Sound Bank,audio
.AGM,DTS Multi-channel Pro Packer File,audio
.DTSHD,DTS-HD Master Audio File,audio
.MMV,MMSSTV Audio File,audio
.AMF,Advanced Module File,audio
.VPL,Karaoke Player Playlist,audio
.KC,KeyKit Collection,audio
.H0,Movie Edit Pro Waveform Information File,audio
.LQT,Liquid Audio File,audio
.DSS,Digital Speech Standard File,audio
.WVC,WavPack Correction File,audio
.BDD,CARA Sound Radiation Data File,audio
.AWB,ADX Audio Package File2,audio
.VC3,VSampler Soundbank File,audio
.FLS,Flash Lite Sound Bundle,audio
.AUP3-SHM,Audacity 3 Temporary Project File,audio
.STAP,Soundtrack Pro Audio Project File,audio
.GPBANK,Guitar Pro Sound Bank File,audio
.SOU,SBStudio II Sound File,audio
.BIDULE,Bidule Layout File,audio
.RTI,Real Tracker Instrument,audio
.AA,Audible Audio Book File,audio
.D01,OPL2 FM Audio File,audio
.NKM,Kontakt Multi Instrument File,audio
.FTM,FamiTracker Module,audio
.CWP,Cakewalk SONAR Project,audio
.DSF,Delusion Digital Sound File,audio
.MOGG,Multitrack Ogg File,audio
.AGR,Ableton Groove File,audio
.SNG,MIDI Song File,audio
.VMD,Covox Raw Sample,audio
.YOOKOO,Yookoo Player Playlist File,audio
.AHX,AHX Music Tracker Module,audio
.OGGSTR,Godot Engine Ogg Audio File,audio
.WPK,Nero Wave Editor File,audio
.VOX,Dialogic Voice Audio File,audio
.F4A,Adobe Flash Protected Audio File,audio
.PRG,Akai MPC2000 Program File,audio
.LSO,Logic Audio Project,audio
.SF,IRCAM Sound File,audio
.BWG,BrainWave Generator Audio File,audio
.K25,Kurzweil K2500 File,audio
.MUX,Myriad Stand-Alone Music Score,audio
.AUD,Video Game Compressed Audio File,audio
.CPR,Cubase Project,audio
.BRSTM,BRSTM Audio Stream,audio
.AMR,Adaptive Multi-rate Codec File,audio
.WVE,WaveEditor Project File,audio
.SMF,Standard MIDI File,audio
.PCM,Pulse Code Modulation,audio
.DCM,DCM Audio Module,audio
.IFF,Interchange File Format,audio
.WTPT,WireTap Studio Packaged Track,audio
.SNS,SNS Video Game Audio File,audio
.GSFLIB,Game Boy Advance Song Library,audio
.AUP3-WAL,Audacity 3 Temporary Project File,audio
.DRG,I-Doser Audio Drug File,audio
.U,AU Audio File,audio
.NML,Traktor Collection File,audio
.XBMML,Braille Music Markup Language File,audio
.NSFE,Extended NES Sound Format File,audio
.M4P,iTunes Music Store Audio File,audio
.OKT,Oktalyzer Module,audio
.XWB,XACT Wave Bank,audio
.FPA,Finale Performance Assessment File,audio
.VIP,MAGIX Samplitude Music Studio Project,audio
.RCY,ReCycle 1.x Document,audio
.SYW,Yamaha SY99/SY85 Audio File,audio
.SYH,Synchomatic Instrument,audio
.RA,RealAudio File,audio
.W64,Sony Wave64 Audio File,audio
.RAW,Raw Audio Data,audio
.NWC,NoteWorthy Composer File,audio
.VPM,Garmin Voice File,audio
.ZVD,ZyXEL Voice File,audio
.SHN,Shorten Compressed Audio File,audio
.NKC,Kontakt Library Data File,audio
.MU3,Myriad Packed Musical Score,audio
.DSP,Dynamic Studio Professional Module,audio
.GPX,Guitar Pro 6 Document,audio
.TAK,Tom's Lossless Audio Kompressor File,audio
.LWV,Linguistically Enhanced Sound File,audio
.PK,Audition Peak File,audio
.CAUSTIC,Caustic Project File,audio
.DVF,Sony Digital Voice File,audio
.8CM,Eight Channel Module,audio
.LA,Lossless Audio File,audio
.JO,jo Audio File,audio
.IGR,Igor Engraver File,audio
.MDC,MidiCo Karaoke Audio File,audio
.NPL,Cubase Library File,audio
.XA,PlayStation Extended Architecture Audio File,audio
.FTMX,Finale Template File,audio
.MXMF,Mobile XMF Ringtone File,audio
.2SFLIB,Nintendo DS Audio Library File,audio
.KAR,Karaoke MIDI File,audio
.PPCX,Adobe Presenter Presentation Audio File,audio
.TAK,Music Maker Take File,audio
.ODM,OverDrive Media File,audio
.SYN,SimSynth Document,audio
.AXA,Annodex Audio File,audio
.GIO,Adagio Score,audio
.UWF,UltraTracker Wave File,audio
.MX5,Mixcraft 5 Audio Project,audio
.MYR,Myriad Music File,audio
.DEWF,SoundEdit Recorded Instrument,audio
.OBW,Superior Drummer Sounds File,audio
.H5E,Line 6 POD HD500 Edit Preset File,audio
.MUSX,Finale Notation File,audio
.MMM,Music Maker Arrangement File,audio
.SID,SID Audio File,audio
.NVF,Creative Labs NVF Audio File,audio
.VPR,VOCALOID5 Project File,audio
.SAMPLE,Godot Engine Wav Audio File,audio
.XSP,Kodi Smart Playlist File,audio
.DW,David Whittaker Audio File,audio
.XP,Fasttracker 2 Extended Pattern,audio
.DS2,Olympus DSS Pro Audio File,audio
.PSF,Portable Sound File,audio
.MPA,MPEG-2 Audio File,audio
.ADT,ADTS Audio File,audio
.A2M,Adlib Tracker II File,audio
.AVASTSOUNDS,Avast Soundpack File,audio
.PD,Spore Audio Playback File,audio
.EAR,Eyemail Audio Recording,audio
.MMP,MixMeister Playlist,audio
.MPGA,MPEG-1 Layer 3 Audio File,audio
.5XB,Line 6 POD HD500X Edit Bundle,audio
.BMML,Braille Music Markup Language File,audio
.XMA,Xbox Media Audio File,audio
.DTS,DTS Encoded Audio File,audio
.ALL,Cubasis Project File,audio
.PEAK,Steinberg Peak File,audio
.WV,WavPack Audio File,audio
.SONG,AudioSauna Song File,audio
.CFA,Adobe Conformed Audio File,audio
.SEQ,PowerTracks Pro Audio Project File,audio
.VCE,Yamaha Voice File,audio
.ADX,ADX Audio File,audio
.AEA,ATRAC1 Audio File,audio
.EAC3,Dolby Digital Plus Audio,audio
.M2,PC-98 Game Music File,audio
.M,PC-98 Game Music File,audio
.CDLX,Adobe Audition CD Layout File,audio
.6CM,Six Channel Module,audio
.VB,Grand Theft Auto Audio File,audio
.EVR,Enhanced Variable Rate Audio File,audio
.BONK,Bonk Audio File,audio
.TMC,Theta Music Composer 1.x Audio File,audio
.GRO,Allegro MIDI File,audio
.PSF1,PlayStation Sound Format File,audio
.PSF2,PlayStation Sound Format File,audio
.WYZ,WYZTracker File,audio
.SDII,Sound Designer 2 Audio File,audio
.8MED,Amiga OctaMED Music File,audio
.HBS,Line 6 POD HD Edit Setlist File,audio
.ST3,Star 3 MIDI Karaoke File,audio
.MWAND,GarageBand MagicMentor Template,audio
.SSEQ,Synclavier Sequence File,audio
.GBPROJ,GarageBand Project,audio
.RMF,Rich Music Format Audio File,audio
.KTP,Kinetic Project Template,audio
.XOPUS,Exient OPUS File,audio
.NAAC,Namco AAC File,audio
.SFZ,SFZ Sample Definition File,audio
.OTS,OtsAV Album File,audio
.AAXC,Encrypted Audible Enhanced Audiobook,audio
.RPL,Dolby Cinema Print Master File,audio
.K26,Kurzweil K2600 File,audio
.G721,G.721 Audio File,audio
.GIG,Tascam GigaSampler File,audio
.RCD,KaiOS Audio,audio
.FZV,Casio FZ-1 Voice Dump,audio
.DPDOC,Digital Performer Project,audio
.CAPOBUNDLE,Capo Project,audio
.RDVXZ,RedVox Infrasound Recorder Audio File,audio
.BNL,Talking Reading Pen Audio File,audio
.M3UP,M3U Playlist (UTF-8),audio
.MPTM,OpenMPT Module,audio
.MPD,Melodyne Project File,audio
.FZF,Casio FZ-1 Full Voice Dump,audio
.ESPS,ESPS Sampled Data File,audio
.EFQ,Ensoniq SQ1/SQ2/KS-32 File,audio
.RMI,RMID MIDI File,audio
.EFK,Ensoniq KT File,audio
.KRZ,Kurzweil K2000 File,audio
.MSMPL_BANK,Korg microSAMPLER Bank Data File,audio
.BWF,Broadcast Wave File,audio
.ZPL,Zune Playlist,audio
.XM,Fasttracker 2 Extended Module,audio
.ACD-BAK,MAGIX ACID Project Backup File,audio
.HSB,HALion Sound Bank File,audio
.GROOVE,ACID Groove File,audio
.VAP,Dialogic Indexed Voice Audio File,audio
.NSA,Nullsoft Streaming Audio File,audio
.RSN,Reason Project File,audio
.NRA,Nero Audio Compilation,audio
.CAFF,Core Audio File,audio
.M5P,MachFive Preset File,audio
.SMA,SmartMusic Accompaniment File,audio
.SLX,SpectraLayers Pro Project,audio
.WWU,Wwise Work Unit,audio
.FDP,FMOD Project File,audio
.SCS11,Show Cue System Cue File,audio
.CONFORM,Conformalizer Change List File,audio
.HBE,Line 6 POD HD Edit Preset File,audio
.SSM,Sound Clip Archive,audio
.SPPACK,SPPack Sound Sample,audio
.RNG,Nokia Composer Ringtone,audio
.SVP,Synthesizer V Project,audio
.DLS,Downloadable Sounds File,audio
.PAC,SBStudio II Song File,audio
.KOZ,Bell Music File,audio
.MDL,DigiTrakker Module,audio
.KOZ,Audiokoz Music File,audio
.KSC,Korg Trinity/Triton Script File,audio
.MT2,MadTracker 2 Module,audio
.PCA,Perfect Clarity Audio File,audio
.WUT,WUTG Tag File,audio
.MA1,Monarch Audio File,audio
.BCSTM,BCSTM Audio Stream File,audio
.SAP,Atari SAP Music File,audio
.AU,Sun Microsystems Audio File,audio
.TTA,True Audio File,audio
.MTS,MadTracker 2 Sample File,audio
.8SVX,Amiga 8-Bit Sound File,audio
.AL,A-Law Compressed Sound Format,audio
.AUDIONOTE,AudioNote File,audio
.KSF,Korg Trinity/Triton Sample File,audio
.RFL,Reason ReFill Sound Bank,audio
.ITS,Impulse Tracker Sample,audio
.A2B,Adlib Tracker II Instrument Bank,audio
.BOX,Kodicom Audio FIle,audio
.JAM,Line 6 Device Recording,audio
.PHO,MBROLA Phonetic Data File,audio
.APE,Monkey's Audio Lossless Audio File,audio
.SD,Sound Designer Audio File,audio
.AMZ,Amazon MP3 Downloader File,audio
.ADV,Ableton Device Preset File,audio
.MUZ,MUZ Audio File,audio
.ADG,Ableton Device Group,audio
.PTF,Pro Tools 7 Session File,audio
.DDT,Jill of the Jungle Music File,audio
.NMSV,Native Instruments Massive Sound File,audio
.MMF,Synthetic Music Mobile Application File,audio
.USF,Nintendo 64 Music File,audio
.AIFC,Compressed Audio Interchange File,audio
.PNO,Windows 8 Piano Song,audio
.MZP,Mozart Percussion File,audio
.SMP,SmartMusic Performance File,audio
.CSH,Cubase Waveform File,audio
.MINIUSF,Nintendo 64 Song File,audio
.OVE,Overture Musical Score,audio
.MUS,Doom Music File,audio
.XMF,Extensible Music File,audio
.SBK,E-MU SoundFont Sound Bank,audio
.SES,Audition Session (Legacy),audio
.VRF,Ventrilo Audio Recording,audio
.IMP,Audition Impulse File,audio
.AAX,Audible Enhanced Audiobook File,audio
.STH,SampleTank User Preset Data File,audio
.ULAW,Raw u-Law Audio File,audio
.AMS,Velvet Studio Advanced Module System,audio
.ZVR,SAFA Media Audio File,audio
.FDA,Dawn of War Audio File,audio
.AVR,Audio Visual Research File,audio
.R1M,RealOne Streaming Media File,audio
.MP2,MPEG Layer II Compressed Audio File,audio
.MPC,Musepack Compressed Audio File,audio
.RBS,MP3 Ringtone File,audio
.F2R,Farandole Linear Module File,audio
.5XS,Line 6 POD HD500X Edit Setlist File,audio
.NKS,Kontakt Monolith Container,audio
.PAF,PARIS Audio File,audio
.PSY,Psycle Song File,audio
.OVW,Cubase WAVE Overview File,audio
.A52,Dolby Digital Audio File,audio
.KIT,Battery Drum Kit File,audio
.MININCSF,NCSF Nintendo DS Audio File,audio
.PJUNOXL,Preset File,audio
.SMPX,SmartMusic Accompaniment File,audio
.PRG,WAVmaker Patch File,audio
.DMC,DPCM Sample File,audio
.BANK,FMOD Audio Bank File,audio
.VOC,Creative Labs Audio File,audio
.MP1,MPEG-1 Layer 1 Audio File,audio
.AIX,AIX Audio File,audio
.XSB,XACT Sound Bank,audio
.BFSTM,BFSTM Audio Stream,audio
.WAV,DTS-WAV File,audio
.SND,Sound File,audio
.BAP,Blaze Audio Wave Information File,audio
.USFLIB,Nintendo 64 Song Library,audio
.SEG,Eragon Audio File,audio
.IMF,Id Music File,audio
.EMP,eMusic Music Download File,audio
.STW,SampleTank User Preset Data File,audio
.MGV,Yamaha MegaVoice File,audio
.ULT,UltraTracker Module,audio
.STX,Scream Tracker Music Interface Kit File,audio
.3GPA,3GPP Multimedia File,audio
.NKB,Kontakt Audio Bank,audio
.KPL,Kazaa Playlist File,audio
.VGZ,Video Game Music Compressed File,audio
.SMP,SampleVision Audio Sample Format,audio
.HDP,MAGIX Hard Disk Project Audio File,audio
.PPC,Adobe Presenter Audio File,audio
.S3Z,Compressed Scream Tracker 3 Module,audio
.RVX,Real Protected Video File,audio
.SPRG,Synclavier Program File,audio
.GYM,Sega Genesis Sound File,audio
.A2I,Adlib Tracker II Instrument File,audio
.MMP,LMMS Project File,audio
.EXS,EXS Instrument,audio
.VTX,VTX Chiptune File,audio
.SND,Akai MPC Sample,audio
.MLP,Meridian Lossless Packing Audio File,audio
.SPX,Ogg Vorbis Speex File,audio
.SB,Signed Byte Audio File,audio
.FFF,Gravis UltraSound Sound Bank,audio
.ATRAC,Sony ATRAC Audio File,audio
.SFAP0,Sound Forge Pro Audio Proxy File,audio
.SNSF,Super NES Sound Format File,audio
.F64,Raw 64-Bit Audio File,audio
.ADTS,Audio Data Transport Stream File,audio
.KFN,KaraFun Karaoke File,audio
.FAP,PARIS Audio File,audio
.G723,G.723 Audio File,audio
.TM8,Theta Music Composer 1.x Audio File,audio
.TM2,Theta Music Composer 2.x Audio File,audio
.IRCAM,IRCAM Sound File,audio
.VAL,Olympus Voice Recording,audio
.TD0,Akai Teledisk Sound Library,audio
.FZB,Casio FZ-1 Sound Bank Dump,audio
.SD2F,Sound Designer 2 File,audio
.ZGR,BeatSlicer Groove File,audio
.EXPRESSIONMAP,Cubase Expression Map File,audio
.RBS,Rebirth Song File,audio
.MT9,MT9 Audio File,audio
.TUN,LEGO Racers Audio File,audio
.DWA,Digital Waveform Archiver Audio File,audio
.M1A,MPEG-1 Audio File,audio
.AMS,Extreme Tracker Module,audio
.SVQ,Roland Sequencer File,audio
.WFD,WaveFront Drum Kit File,audio
.SFS,SFX Sample File,audio
.EFA,Ensoniq ASR File,audio
.BIT,MP3 Audio File,audio
.SVX,8SVX Sound File,audio
.OFR,OptimFROG Audio File,audio
.ALAW,A-Law Compressed Sound Format,audio
.PVC,Panasonic VM1 Voice File,audio
.CPT,DTS Compact Audio File,audio
.WTPL,WireTap Studio Library,audio
.ARIAX,Chipsounds XML Sound File,audio
.DWD,DiamondWare Digital Audio File,audio
.DMF,Delusion Digital Music File,audio
.XI,Fasttracker 2 Extended Instrument File,audio
.XT,Fasttracker 2 Extended Track,audio
.R,Right Audio Channel File,audio
.C01,Typhoon Wave Audio File,audio
.AY,AY Chiptune File,audio
.CFXR,Cocoa Sfxr File,audio
.SYN,Synergy On Air Audio File,audio
.KT2,Battery 2 Drum Kit File,audio
.JAM,JAM Musical Score,audio
.DF2,Defractor Enhanced Instrument,audio
.UB,Unsigned Byte Audio File,audio
.FSM,Farandole Composer WaveSample File,audio
.A2T,Adlib Tracker II Tiny Module File,audio
.GPT,Guitar Pro Template,audio
.MINIPSF2,Miniature PlayStation Sound Format File,audio
.DRM,Drumsite Pattern File,audio
.FXP,FOXPRO Digital Game Call Audio File,audio
.ADDOC,AudioDesk Project,audio
.NTN,NOTION Song File,audio
.NIST,NIST SPHERE Audio File,audio
.G722,G.722 ADPCM Audio File,audio
.HTK,Hidden Markov Model Toolkit Audio,audio
.A2W,Adlib Tracker II Instrument Bank with Macros,audio
.XOHT,Mi Music Downloaded Song,audio
.MRP,Morphine Preset File,audio
.H3B,Line 6 POD HD300 Edit Bundle,audio
.OTA,OTA Ringtone File,audio
.EDL,EdLib Audio File,audio
.MSMPL_ALL,Korg microSAMPLER Backup File,audio
.FTI,FamiTracker Instrument File,audio
.XMS,XMS-Tracker Music Module,audio
.BRR,SNES Sample File,audio
.S16,Digital Voice Recorder Audio File,audio
.RAX,Real Music Store Audio File,audio
.KOALA,Koala Song,audio
.NARRATIVE,Narrator Document,audio
.SWAV,Nintendo DS Audio File,audio
.JSPF,JSON Playlist File,audio
.XMI,Extended MIDI File,audio
.REPEAKS,REAPER Peak File,audio
.V2M,V2 Synthesizer Audio File,audio
.EMY,eMelody Ringtone File,audio
.DJR,Ringtone Media Studio DJ Ringtone Project,audio
.PLST,SmartMusic Playlist,audio
.CKF,Casio Keyboard File,audio
.MTE,MadTracker 2 Envelope,audio
.SVZ,FANTOM Audio Sample,audio
.D00,OPL2 FM Audio File,audio
.SND,Macintosh Sound Resource,audio
.SW,Signed Word Audio File,audio
.IAA,INTUS Audio Archive,audio
.SDZ,FANTOM Sound Pack,audio
.SFARK,Compressed SoundFont Archive,audio
.PTCOP,PxTone Audio File,audio
.RXDOC,iZotope RX Document,audio
.MINIPSF,Miniature PlayStation Sound Format File,audio
.PAT,Gravis UltraSound GF1 Patch File,audio
.ASE,Velvet Studio Advanced Sample System,audio
.PBF,Pinnacle Sample Bank,audio
.MMJPROJECT,Music Maker JAM Project,audio
.ULW,u-Law Audio File,audio
.VOC,RCA Voice Recorder File,audio
.TXW,Yamaha TX16W Audio File,audio
.VMO,Siemens Voice Memo File,audio
.CEL,Audition Loop,audio
.SD2,Sound Designer II File,audio
.BFWAV,BFWAV Audio File,audio
.JBX,Microsoft Play It! Music File,audio
.VMF,Covox Speech Thing Sample,audio
.HPS,GameCube Audio File,audio
.RMM,RAM Meta File,audio
.HES,Hudson Entertainment Sound Format,audio
.ERB,Braille Music Reader File,audio
.GM,Transport Tycoon Music File,audio
.HMA,Sony HI-MD Audio File,audio
.RTS,Real Tracker Sample,audio
.LVP,Avaya Voice Player Audio File,audio
.EFE,Ensoniq EPS File,audio
.AWB,AMR-WB Audio File,audio
.HMI,HMI Audio File,audio
.GUIT,Rust Guitar Song file,audio
.MSV,Memory Stick Voice File,audio
.VMF,Vocaltec Media File,audio
.PMPL,PSBMusic Playlist File,audio
.EVRC,Enhanced Variable Rate Codec File,audio
.VOI,Voyetra Voice File,audio
.JO-7Z,jo Audio File,audio
.NAP,Napster Secured Music File,audio
.GIO,Nyquist MIDI File,audio
.EFV,Ensoniq VFX-SD File,audio
.F3R,Farandoyle Blocked Module File,audio
.MWS,MWave DSP Synth Instrument Extract,audio
.ORC,Voyetra Digital Orchestrator File,audio
.IMA,IMA ADPCM Audio,audio
.DJL,DJLOOP File,audio
.DJP,DJL Compiler Project,audio
.FCM,CanvasWorkspace Fabric Cutting Design,vector
.SVG,Scalable Vector Graphics File,vector
.SVGZ,Compressed SVG File,vector
.VSTM,Visio Macro-Enabled Drawing Template,vector
.FH4,FreeHand 4 Drawing File,vector
.AI,Adobe Illustrator Artwork,vector
.VSDX,Microsoft Visio Drawing,vector
.CDR,CorelDRAW Image File,vector
.GVDESIGN,Gravit Designer File,vector
.EP,Pencil Document,vector
.AFDESIGN,Affinity Design Document,vector
.WMF,Windows Metafile,vector
.FH8,FreeHand 8 Drawing File,vector
.XAR,Xara Xtreme Drawing,vector
.VSTX,Microsoft Visio Drawing Template,vector
.EPS,Encapsulated PostScript File,vector
.CMX,Corel Presentation Exchange Image,vector
.DPR,Digital InterPlot File,vector
.POBJ,Photo Pos Pro Vector Object File,vector
.FH10,FreeHand 10 Drawing File,vector
.FH9,FreeHand 9 Drawing File,vector
.INK,InkML Image,vector
.CSY,Canvas Symbol File,vector
.CDD,ConceptDraw PRO Document,vector
.LMK,Sothink Logo Maker Image,vector
.PS,PostScript File,vector
.PSID,PostScript Image Data File,vector
.GLOX,Microsoft Office SmartArt Graphics Layout File,vector
.FT9,FreeHand 9 Drawing Template,vector
.DRW,Corel Drawing File,vector
.VSD,Microsoft Visio Drawing (Legacy),vector
.EPSF,Encapsulated PostScript Format File,vector
.CDMZ,Compressed ConceptDraw MINDMAP Document,vector
.SLDDRT,SolidWorks Drawing Sheet,vector
.CDDZ,ConceptDraw PRO Document,vector
.FXG,Flash XML Graphics File,vector
.FH7,FreeHand 7 Drawing File,vector
.IGX,iGrafx Document,vector
.DRAWIO,diagrams.net Diagram File,vector
.EMZ,Windows Compressed Enhanced Metafile,vector
.CVD,Canvas X Drawing,vector
.DRAWIT,DrawIt Drawing,vector
.DPP,DrawPlus Drawing File,vector
.PLT,HPGL Plot File,vector
.SCV,ScanVec CASmate Sign File,vector
.TEX.EMZ,Street Fighter IV Texture File,vector
.SK,Skencil Drawing,vector
.INK,Inker Image,vector
.NODES,Stick Nodes 2D Object,vector
.FHD,FreeHand Drawing File,vector
.SSK,SmartSketch 95 Document,vector
.PMG,PageMaker Group File,vector
.PFD,Micrografx Optima! File,vector
.ODG,OpenDocument Graphic File,vector
.DRW,Drawing File,vector
.AC6,ArtCut 6 Document,vector
.OTG,OpenDocument Graphic Template,vector
.PAT,CorelDRAW Pattern File,vector
.PEN,Logitech io2 Drawing,vector
.SVM,StarView Metafile,vector
.PLT,AutoCAD Plotter Document,vector
.STD,Apache OpenOffice Drawing Template,vector
.FIG,Xfig Drawing,vector
.AIT,Adobe Illustrator Template,vector
.PD,FlexiSIGN 5 Plotter Document,vector
.VSDM,Visio Macro-Enabled Drawing,vector
.PUPPET,Adobe Character Animator Puppet File,vector
.EGC,EximiousSoft GIF Creator Document,vector
.RDL,MicroStation Redline File,vector
.CVX,Canvas Drawing,vector
.WPG,WordPerfect Graphic,vector
.CDS,ConceptDraw SlideShow,vector
.FT8,FreeHand 8 Template,vector
.HPGL,HP Graphics Language Plotter File,vector
.PIXIL,Pixilart Project,vector
.MVG,Magick Vector Graphics File,vector
.CDX,CorelDRAW Compressed File,vector
.HPG,HPGL Plot File,vector
.VECTORNATOR,Vectornator Drawing,vector
.SMF,Serif Metafile,vector
.CDRAPP,CorelDRAW.app Image File,vector
.DIA,Dia Diagram File,vector
.CDTX,ConceptDraw PRO XML Template,vector
.GSD,Graphtec Vector Graphics File,vector
.ASY,Asymptote Module,vector
.MGC,Microsoft Clip Organizer Media Catalog,vector
.VML,Vector Markup Language File,vector
.YDR,YouiDraw Drawing Project,vector
.FH11,FreeHand 11 Drawing File,vector
.SKETCH,Sketch Drawing,vector
.TPL,Canvas Template,vector
.IMD,Microsoft VisioModeler File,vector
.IDEA,Adobe Ideas Document,vector
.ESC,EasySignCut Pro Project,vector
.CVS,Canvas 3 Drawing File,vector
.JSL,Corel PaintShop Pro Shape Library,vector
.MMAT,MindManager Map Template,vector
.FH5,FreeHand 5 Drawing File,vector
.FH3,FreeHand 3 Drawing File,vector
.SK1,sK1 Vector Graphic File,vector
.MGTX,MindGenius XML Template File,vector
.FH6,FreeHand 6 Drawing File,vector
.YLC,YouiDraw Logo Creator Image,vector
.CVXCAD,Canvas X Pro Drawing,vector
.DRAWING,Artboard Drawing,vector
.CVG,Calamus Vector Graphic File,vector
.CVI,Canvas Image File,vector
.SK2,ChemSketch Drawing,vector
.MGCB,Equation Illustrator Project File,vector
.SXD,StarOffice Drawing,vector
.CDMTZ,Compressed ConceptDraw MINDMAP Template,vector
.VST,Microsoft Visio Drawing Template (Legacy),vector
.GSTENCIL,OmniGraffle Stencil,vector
.TNE,Manga Studio Tone File,vector
.DHS,HyperSnap Drawing,vector
.TLC,The Logo Creator File,vector
.CLARIFY,Clarify Document,vector
.EZDRAW,EazyDraw Graphic,vector
.SHAPES,Pixelmator Pro Shapes,vector
.WPI,Inkling Sketch Binary File,vector
.SNAGSTYLES,Snagit Style Archive,vector
.EMF,Enhanced Windows Metafile,vector
.MP,LaTeX MetaPost File,vector
.ABC,Micrografx ABC FlowCharter 6 File,vector
.OVR,The Overlay Maker Overlay File,vector
.GRAFFLE,OmniGraffle Drawing,vector
.DXB,Drawing Exchange Binary,vector
.DED,Dr. Engrave Document,vector
.SDA,StarOffice Drawing,vector
.STN,Genuine Fractals Image,vector
.VEC,CX-Designer Shape File,vector
.WMZ,Compressed Windows Metafile,vector
